Regiao;Estado;Municipio;Revenda;CNPJ;Produto;Data da Coleta;Valor de Venda;Bandeira
SE;SP;SAO PAULO;AUTO POSTO DUQUE ZAGOTTIS LTDA.; 07.846.543/0001-73;DIESEL S10;02/06/2025;8,49;VIBRA
SE;SP;SAO PAULO;AUTO POSTO DUQUE ZAGOTTIS LTDA.; 07.846.543/0001-73;ETANOL;02/06/2025;3,97;VIBRA
SE;SP;SAO PAULO;POSTO CAMPANA DORATO LTDA; 08.410.450/0001-64;GASOLINA;02/06/2025;5,19;IPIRANGA
SE;SP;SAO PAULO;POSTO CAMPANA DORATO LTDA; 08.410.450/0001-64;ETANOL;02/06/2025;3,39;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO DUQUE BERRINI LTDA.; 07.846.563/0001-44;GASOLINA;02/06/2025;8,97;VIBRA
SE;SP;SAO PAULO;AUTO POSTO DUQUE BERRINI LTDA.; 07.846.563/0001-44;DIESEL S10;02/06/2025;8,99;VIBRA
SE;SP;SAO PAULO;AUTO POSTO DUQUE BERRINI LTDA.; 07.846.563/0001-44;ETANOL;02/06/2025;5,99;VIBRA
SE;SP;SAO PAULO;ESTACAO DE SERVICOS AUTOMOTIVOS AMISTERDA LTDA.; 08.206.397/0001-84;GASOLINA;02/06/2025;5,99;BRANCA
SE;SP;SAO PAULO;ESTACAO DE SERVICOS AUTOMOTIVOS AMISTERDA LTDA.; 08.206.397/0001-84;DIESEL S10;02/06/2025;5,59;BRANCA
SE;SP;SAO PAULO;ESTACAO DE SERVICOS AUTOMOTIVOS AMISTERDA LTDA.; 08.206.397/0001-84;ETANOL;02/06/2025;3,79;BRANCA
SE;SP;SAO PAULO;AUTO POSTO POINT LTDA; 08.530.282/0001-40;GASOLINA;02/06/2025;6,39;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO POINT LTDA; 08.530.282/0001-40;DIESEL S10;02/06/2025;6,79;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO POINT LTDA; 08.530.282/0001-40;ETANOL;02/06/2025;4,49;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO ESTRELA DA PAZ LTDA.; 07.883.496/0001-38;GASOLINA;02/06/2025;6,39;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO ESTRELA DA PAZ LTDA.; 07.883.496/0001-38;DIESEL S10;02/06/2025;6,19;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO ESTRELA DA PAZ LTDA.; 07.883.496/0001-38;ETANOL;02/06/2025;4,19;IPIRANGA
SE;SP;SAO PAULO;PAPA 8 SERVICOS AUTOMOTIVOS LTDA; 08.316.625/0001-79;GASOLINA;02/06/2025;5,99;RAIZEN
SE;SP;SAO PAULO;PAPA 8 SERVICOS AUTOMOTIVOS LTDA; 08.316.625/0001-79;DIESEL S10;02/06/2025;6,09;RAIZEN
SE;SP;SAO PAULO;PAPA 8 SERVICOS AUTOMOTIVOS LTDA; 08.316.625/0001-79;ETANOL;02/06/2025;3,89;RAIZEN
SE;SP;SAO PAULO;POSTO VILLA LOBOS LTDA; 08.081.673/0001-25;GASOLINA;02/06/2025;8,97;VIBRA
SE;SP;SAO PAULO;POSTO VILLA LOBOS LTDA; 08.081.673/0001-25;ETANOL;02/06/2025;5,99;VIBRA
SE;SP;SAO PAULO;AUTO POSTO ARINELLA CENTRO LTDA; 08.148.764/0001-30;DIESEL S10;02/06/2025;8,09;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO ARINELLA CENTRO LTDA; 08.148.764/0001-30;ETANOL;02/06/2025;4,59;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO ARINELLA CENTRO LTDA; 08.148.764/0001-30;GASOLINA;02/06/2025;6,79;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO INDEPENDENCIA DO CAMBUCI LTDA; 07.679.089/0001-03;GASOLINA;02/06/2025;6,19;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO INDEPENDENCIA DO CAMBUCI LTDA; 07.679.089/0001-03;DIESEL S10;02/06/2025;5,99;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO INDEPENDENCIA DO CAMBUCI LTDA; 07.679.089/0001-03;ETANOL;02/06/2025;4,19;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO MARTINIANO LTDA; 07.588.587/0001-40;GASOLINA;02/06/2025;6,59;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO MARTINIANO LTDA; 07.588.587/0001-40;ETANOL;02/06/2025;4,39;IPIRANGA
SE;SP;SAO PAULO;POSTO PANAMBY LIMITADA; 07.378.981/0001-54;GASOLINA;02/06/2025;6,09;RAIZEN
SE;SP;SAO PAULO;POSTO PANAMBY LIMITADA; 07.378.981/0001-54;DIESEL S10;02/06/2025;6,09;RAIZEN
SE;SP;SAO PAULO;POSTO PANAMBY LIMITADA; 07.378.981/0001-54;ETANOL;02/06/2025;4,19;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO AMAZON LTDA.; 07.454.123/0001-41;GASOLINA;02/06/2025;5,57;BRANCA
SE;SP;SAO PAULO;AUTO POSTO AMAZON LTDA.; 07.454.123/0001-41;ETANOL;02/06/2025;3,57;BRANCA
SE;SP;SAO PAULO;BR SUL AUTO POSTO LTDA; 07.014.792/0001-00;GASOLINA;02/06/2025;5,59;BRANCA
SE;SP;SAO PAULO;BR SUL AUTO POSTO LTDA; 07.014.792/0001-00;DIESEL S10;02/06/2025;5,59;BRANCA
SE;SP;SAO PAULO;BR SUL AUTO POSTO LTDA; 07.014.792/0001-00;ETANOL;02/06/2025;3,69;BRANCA
SE;SP;SAO PAULO;JARDIM NORTE POSTO DE SERVICOS & CONVENIENCIAS LTDA; 07.435.700/0001-58;GASOLINA;02/06/2025;5,44;BRANCA
SE;SP;SAO PAULO;JARDIM NORTE POSTO DE SERVICOS & CONVENIENCIAS LTDA; 07.435.700/0001-58;ETANOL;02/06/2025;3,59;BRANCA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO MAXI PETRO LTDA; 01.498.720/0001-91;GASOLINA;02/06/2025;6,09;VIBRA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO MAXI PETRO LTDA; 01.498.720/0001-91;DIESEL S10;02/06/2025;5,99;VIBRA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO MAXI PETRO LTDA; 01.498.720/0001-91;ETANOL;02/06/2025;4,19;VIBRA
SE;SP;SAO PAULO;POSTO NOSSA SENHORA DO PERPETUO SOCORRO LTDA; 05.051.921/0001-05;GASOLINA;02/06/2025;5,87;IPIRANGA
SE;SP;SAO PAULO;POSTO NOSSA SENHORA DO PERPETUO SOCORRO LTDA; 05.051.921/0001-05;ETANOL;02/06/2025;3,87;IPIRANGA
SE;SP;SAO PAULO;MEGA FLORA AUTO POSTO LTDA; 07.157.989/0001-90;GASOLINA;02/06/2025;6,19;IPIRANGA
SE;SP;SAO PAULO;MEGA FLORA AUTO POSTO LTDA; 07.157.989/0001-90;ETANOL;02/06/2025;4,07;IPIRANGA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO PORTAL DO LITORAL LTDA.; 06.106.738/0001-14;GASOLINA;02/06/2025;5,29;BRANCA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO PORTAL DO LITORAL LTDA.; 06.106.738/0001-14;ETANOL;02/06/2025;3,39;BRANCA
SE;SP;SAO PAULO;AUTO POSTO MULTMAX LTDA.; 06.148.911/0001-47;GASOLINA;02/06/2025;6,29;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO MULTMAX LTDA.; 06.148.911/0001-47;ETANOL;02/06/2025;3,99;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO JULJOR LTDA; 03.924.510/0001-43;GASOLINA;02/06/2025;5,64;BRANCA
SE;SP;SAO PAULO;AUTO POSTO JULJOR LTDA; 03.924.510/0001-43;DIESEL S10;02/06/2025;5,69;BRANCA
SE;SP;SAO PAULO;AUTO POSTO JULJOR LTDA; 03.924.510/0001-43;ETANOL;02/06/2025;3,79;BRANCA
SE;SP;SAO PAULO;WGAS RB AUTO POSTO LTDA; 06.942.306/0001-43;GASOLINA;02/06/2025;5,53;BRANCA
SE;SP;SAO PAULO;WGAS RB AUTO POSTO LTDA; 06.942.306/0001-43;DIESEL S10;02/06/2025;5,56;BRANCA
SE;SP;SAO PAULO;WGAS RB AUTO POSTO LTDA; 06.942.306/0001-43;ETANOL;02/06/2025;3,67;BRANCA
SE;SP;SAO PAULO;AUTO POSTO X 5 LTDA; 07.093.748/0001-25;GASOLINA;02/06/2025;5,77;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO X 5 LTDA; 07.093.748/0001-25;DIESEL S10;02/06/2025;5,79;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO X 5 LTDA; 07.093.748/0001-25;ETANOL;02/06/2025;3,84;IPIRANGA
SE;SP;SAO PAULO;POSTO DE SERVICOS EL AMAN LTDA; 05.999.187/0001-00;GASOLINA;02/06/2025;5,79;IPIRANGA
SE;SP;SAO PAULO;POSTO DE SERVICOS EL AMAN LTDA; 05.999.187/0001-00;DIESEL S10;02/06/2025;5,79;IPIRANGA
SE;SP;SAO PAULO;POSTO DE SERVICOS EL AMAN LTDA; 05.999.187/0001-00;ETANOL;02/06/2025;3,79;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO TERCEIRO MILENIUM LTDA; 07.058.574/0001-60;GASOLINA;02/06/2025;5,69;BRANCA
SE;SP;SAO PAULO;AUTO POSTO TERCEIRO MILENIUM LTDA; 07.058.574/0001-60;DIESEL S10;02/06/2025;5,69;BRANCA
SE;SP;SAO PAULO;AUTO POSTO TERCEIRO MILENIUM LTDA; 07.058.574/0001-60;ETANOL;02/06/2025;3,69;BRANCA
SE;SP;SAO PAULO;ORION AUTO POSTO LTDA; 06.142.901/0001-02;DIESEL S10;02/06/2025;6,29;RAIZEN
SE;SP;SAO PAULO;ORION AUTO POSTO LTDA; 06.142.901/0001-02;ETANOL;02/06/2025;3,89;RAIZEN
SE;SP;SAO PAULO;ORION AUTO POSTO LTDA; 06.142.901/0001-02;GASOLINA;02/06/2025;5,89;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO ROCAS LTDA.; 06.292.993/0001-07;GASOLINA;02/06/2025;5,89;BRANCA
SE;SP;SAO PAULO;AUTO POSTO ROCAS LTDA.; 06.292.993/0001-07;DIESEL S10;02/06/2025;5,99;BRANCA
SE;SP;SAO PAULO;AUTO POSTO ROCAS LTDA.; 06.292.993/0001-07;ETANOL;02/06/2025;3,89;BRANCA
SE;SP;SAO PAULO;AUTO POSTO BAHAMAS LTDA; 06.330.522/0001-38;GASOLINA;02/06/2025;5,59;ALE
SE;SP;SAO PAULO;AUTO POSTO BAHAMAS LTDA; 06.330.522/0001-38;DIESEL S10;02/06/2025;5,89;ALE
SE;SP;SAO PAULO;AUTO POSTO BAHAMAS LTDA; 06.330.522/0001-38;ETANOL;02/06/2025;3,59;ALE
SE;SP;SAO PAULO;AUTO POSTO PARQUE VILLA LOBOS LTDA.; 06.239.994/0001-80;GASOLINA;02/06/2025;6,39;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO PARQUE VILLA LOBOS LTDA.; 06.239.994/0001-80;ETANOL;02/06/2025;4,29;RAIZEN
SE;SP;SAO PAULO;CENTRO DE ABASTECIMENTO DE GAS MILENA LTDA; 04.815.245/0001-28;GASOLINA;02/06/2025;5,99;RAIZEN
SE;SP;SAO PAULO;CENTRO DE ABASTECIMENTO DE GAS MILENA LTDA; 04.815.245/0001-28;DIESEL S10;02/06/2025;6,09;RAIZEN
SE;SP;SAO PAULO;CENTRO DE ABASTECIMENTO DE GAS MILENA LTDA; 04.815.245/0001-28;ETANOL;02/06/2025;3,89;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO RELIX LTDA; 01.409.075/0001-93;GASOLINA;02/06/2025;5,99;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO RELIX LTDA; 01.409.075/0001-93;DIESEL S10;02/06/2025;6,29;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO RELIX LTDA; 01.409.075/0001-93;ETANOL;02/06/2025;3,99;RAIZEN
SE;SP;SAO PAULO;POSTO DE SERVICOS NATALIA LTDA; 06.124.220/0001-03;GASOLINA;02/06/2025;5,97;IPIRANGA
SE;SP;SAO PAULO;POSTO DE SERVICOS NATALIA LTDA; 06.124.220/0001-03;ETANOL;02/06/2025;3,96;IPIRANGA
SE;SP;SAO PAULO;POSTO ESTACAO CARANDIRU LTDA; 03.996.275/0001-15;GASOLINA;02/06/2025;6,09;RAIZEN
SE;SP;SAO PAULO;POSTO ESTACAO CARANDIRU LTDA; 03.996.275/0001-15;DIESEL S10;02/06/2025;6,47;RAIZEN
SE;SP;SAO PAULO;POSTO ESTACAO CARANDIRU LTDA; 03.996.275/0001-15;ETANOL;02/06/2025;3,99;RAIZEN
SE;SP;SAO PAULO;CARLOS E. L. BRAGA POSTO; 06.224.122/0001-48;GASOLINA;02/06/2025;6,39;RAIZEN
SE;SP;SAO PAULO;CARLOS E. L. BRAGA POSTO; 06.224.122/0001-48;ETANOL;02/06/2025;4,29;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO JARDIM REBOUÇAS LTDA.; 03.464.397/0001-60;GASOLINA;02/06/2025;5,88;BRANCA
SE;SP;SAO PAULO;AUTO POSTO JARDIM REBOUÇAS LTDA.; 03.464.397/0001-60;DIESEL S10;02/06/2025;5,75;BRANCA
SE;SP;SAO PAULO;AUTO POSTO JARDIM REBOUÇAS LTDA.; 03.464.397/0001-60;ETANOL;02/06/2025;3,78;BRANCA
SE;SP;SAO PAULO;PORTAL LESTE AUTO POSTO LTDA; 05.451.897/0001-93;GASOLINA;02/06/2025;6,39;RAIZEN
SE;SP;SAO PAULO;PORTAL LESTE AUTO POSTO LTDA; 05.451.897/0001-93;DIESEL S10;02/06/2025;7,19;RAIZEN
SE;SP;SAO PAULO;PORTAL LESTE AUTO POSTO LTDA; 05.451.897/0001-93;ETANOL;02/06/2025;4,29;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO IBERICO LTDA; 05.942.930/0001-88;GASOLINA;02/06/2025;5,89;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO IBERICO LTDA; 05.942.930/0001-88;DIESEL S10;02/06/2025;5,69;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO IBERICO LTDA; 05.942.930/0001-88;ETANOL;02/06/2025;3,89;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO CASA DA PEDRA LTDA; 06.105.177/0001-39;GASOLINA;02/06/2025;5,99;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO CASA DA PEDRA LTDA; 06.105.177/0001-39;ETANOL;02/06/2025;3,98;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO BAND 1 LTDA.; 06.126.616/0001-90;GASOLINA;02/06/2025;5,99;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO BAND 1 LTDA.; 06.126.616/0001-90;DIESEL S10;02/06/2025;6,29;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO BAND 1 LTDA.; 06.126.616/0001-90;ETANOL;02/06/2025;3,94;IPIRANGA
SE;SP;SAO PAULO;CHOU GAS AUTO POSTO LTDA; 04.770.504/0001-41;GASOLINA;02/06/2025;6,89;IPIRANGA
SE;SP;SAO PAULO;CHOU GAS AUTO POSTO LTDA; 04.770.504/0001-41;DIESEL S10;02/06/2025;6,79;IPIRANGA
SE;SP;SAO PAULO;CHOU GAS AUTO POSTO LTDA; 04.770.504/0001-41;ETANOL;02/06/2025;4,69;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO UNIPO LTDA; 05.863.083/0001-66;GASOLINA;02/06/2025;5,69;BRANCA
SE;SP;SAO PAULO;AUTO POSTO UNIPO LTDA; 05.863.083/0001-66;DIESEL S10;02/06/2025;5,79;BRANCA
SE;SP;SAO PAULO;AUTO POSTO UNIPO LTDA; 05.863.083/0001-66;ETANOL;02/06/2025;3,79;BRANCA
SE;SP;SAO PAULO;BOX 4 POSTO DE SERVIÇOS E CONVENIÊNCIAS LTDA; 05.406.347/0001-52;GASOLINA;02/06/2025;5,45;BRANCA
SE;SP;SAO PAULO;BOX 4 POSTO DE SERVIÇOS E CONVENIÊNCIAS LTDA; 05.406.347/0001-52;ETANOL;02/06/2025;3,69;BRANCA
SE;SP;SAO PAULO;AUTO POSTO TECOARA LTDA.; 05.513.952/0001-22;GASOLINA;02/06/2025;5,39;RODOIL
SE;SP;SAO PAULO;AUTO POSTO TECOARA LTDA.; 05.513.952/0001-22;DIESEL S10;02/06/2025;5,54;RODOIL
SE;SP;SAO PAULO;AUTO POSTO TECOARA LTDA.; 05.513.952/0001-22;ETANOL;02/06/2025;3,59;RODOIL
SE;SP;SAO PAULO;POSTO YPE LTDA.; 05.297.722/0001-73;GASOLINA;02/06/2025;6,09;RAIZEN
SE;SP;SAO PAULO;POSTO YPE LTDA.; 05.297.722/0001-73;DIESEL S10;02/06/2025;6,39;RAIZEN
SE;SP;SAO PAULO;POSTO YPE LTDA.; 05.297.722/0001-73;ETANOL;02/06/2025;4,29;RAIZEN
SE;SP;SAO PAULO;POSTO NOVA BRASILIA LTDA; 02.167.628/0001-01;GASOLINA;02/06/2025;6,09;BRANCA
SE;SP;SAO PAULO;POSTO NOVA BRASILIA LTDA; 02.167.628/0001-01;DIESEL S10;02/06/2025;5,99;BRANCA
SE;SP;SAO PAULO;POSTO NOVA BRASILIA LTDA; 02.167.628/0001-01;ETANOL;02/06/2025;4,09;BRANCA
SE;SP;SAO PAULO;AUTO POSTO TEREZA LTDA.; 05.139.687/0001-64;GASOLINA;02/06/2025;6,39;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO TEREZA LTDA.; 05.139.687/0001-64;DIESEL S10;02/06/2025;6,79;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO TEREZA LTDA.; 05.139.687/0001-64;ETANOL;02/06/2025;4,39;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO GRANERO LTDA.; 05.468.615/0001-60;GASOLINA;02/06/2025;6,39;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO GRANERO LTDA.; 05.468.615/0001-60;DIESEL S10;02/06/2025;6,79;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO GRANERO LTDA.; 05.468.615/0001-60;ETANOL;02/06/2025;4,19;RAIZEN
SE;SP;SAO PAULO;PORTO SEGURO COMBUSTIVEL E CONVENIENCIAS LTDA; 04.231.943/0001-86;GASOLINA;02/06/2025;6,19;IPIRANGA
SE;SP;SAO PAULO;PORTO SEGURO COMBUSTIVEL E CONVENIENCIAS LTDA; 04.231.943/0001-86;ETANOL;02/06/2025;4,09;IPIRANGA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO ALTEROSA EIRELI; 02.072.923/0001-84;GASOLINA;02/06/2025;5,89;BRANCA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO ALTEROSA EIRELI; 02.072.923/0001-84;DIESEL S10;02/06/2025;5,89;BRANCA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO ALTEROSA EIRELI; 02.072.923/0001-84;ETANOL;02/06/2025;3,89;BRANCA
SE;SP;SAO PAULO;POSTO DE SERVICOS SAO JOSE LTDA; 04.900.207/0001-73;GASOLINA;02/06/2025;5,89;BRANCA
SE;SP;SAO PAULO;POSTO DE SERVICOS SAO JOSE LTDA; 04.900.207/0001-73;DIESEL S10;02/06/2025;5,57;BRANCA
SE;SP;SAO PAULO;POSTO DE SERVICOS SAO JOSE LTDA; 04.900.207/0001-73;ETANOL;02/06/2025;3,69;BRANCA
SE;SP;SAO PAULO;AUTO POSTO GUARDIAO LTDA; 04.855.717/0001-76;GASOLINA;02/06/2025;5,99;VIBRA
SE;SP;SAO PAULO;AUTO POSTO GUARDIAO LTDA; 04.855.717/0001-76;ETANOL;02/06/2025;3,94;VIBRA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO JARDIM DO ESTADIO LTDA; 02.719.074/0001-08;GASOLINA;02/06/2025;6,39;RAIZEN
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO JARDIM DO ESTADIO LTDA; 02.719.074/0001-08;ETANOL;02/06/2025;4,29;RAIZEN
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO SAN MARTIN LTDA; 02.952.350/0001-83;GASOLINA;02/06/2025;5,69;VIBRA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO SAN MARTIN LTDA; 02.952.350/0001-83;ETANOL;02/06/2025;3,87;VIBRA
SE;SP;SAO PAULO;BG SUL PETROLEO LTDA; 04.888.013/0001-08;GASOLINA;02/06/2025;5,99;BRANCA
SE;SP;SAO PAULO;BG SUL PETROLEO LTDA; 04.888.013/0001-08;ETANOL;02/06/2025;4,19;BRANCA
SE;SP;SAO PAULO;AUTO CENTER MERCURIO LTDA; 05.352.972/0001-69;GASOLINA;02/06/2025;6,09;BRANCA
SE;SP;SAO PAULO;AUTO CENTER MERCURIO LTDA; 05.352.972/0001-69;DIESEL S10;02/06/2025;6,19;BRANCA
SE;SP;SAO PAULO;AUTO CENTER MERCURIO LTDA; 05.352.972/0001-69;ETANOL;02/06/2025;4,19;BRANCA
SE;SP;SAO PAULO;AUTO POSTO NOVA ITAQUERA LTDA; 03.643.986/0001-06;GASOLINA;02/06/2025;5,67;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO NOVA ITAQUERA LTDA; 03.643.986/0001-06;ETANOL;02/06/2025;3,67;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO FLOR DA LUZ LTDA; 03.546.766/0001-64;GASOLINA;02/06/2025;6,39;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO FLOR DA LUZ LTDA; 03.546.766/0001-64;ETANOL;02/06/2025;4,39;RAIZEN
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO FINLANDIA LTDA; 01.837.816/0001-37;GASOLINA;02/06/2025;8,97;IPIRANGA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO FINLANDIA LTDA; 01.837.816/0001-37;DIESEL S10;02/06/2025;7,99;IPIRANGA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO FINLANDIA LTDA; 01.837.816/0001-37;ETANOL;02/06/2025;3,89;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO RIO DA PRATA LTDA; 04.909.888/0001-30;GASOLINA;02/06/2025;5,99;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO RIO DA PRATA LTDA; 04.909.888/0001-30;DIESEL S10;02/06/2025;5,99;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO RIO DA PRATA LTDA; 04.909.888/0001-30;ETANOL;02/06/2025;3,99;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO OBJETIVO LTDA; 02.912.920/0001-01;GASOLINA;02/06/2025;6,09;VIBRA
SE;SP;SAO PAULO;AUTO POSTO OBJETIVO LTDA; 02.912.920/0001-01;ETANOL;02/06/2025;4,09;VIBRA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO LYON LTDA; 01.436.949/0001-00;GASOLINA;02/06/2025;6,78;RAIZEN
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO LYON LTDA; 01.436.949/0001-00;DIESEL S10;02/06/2025;6,39;RAIZEN
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO LYON LTDA; 01.436.949/0001-00;ETANOL;02/06/2025;4,69;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO ARINELLA BROOKLIN LTDA; 04.678.985/0001-60;GASOLINA;02/06/2025;6,37;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO ARINELLA BROOKLIN LTDA; 04.678.985/0001-60;DIESEL S10;02/06/2025;6,79;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO ARINELLA BROOKLIN LTDA; 04.678.985/0001-60;ETANOL;02/06/2025;4,39;RAIZEN
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO ROYALE LTDA; 00.370.927/0001-13;GASOLINA;02/06/2025;6,19;VIBRA
SE;SP;SAO PAULO;CENTRO AUTOMOTIVO ROYALE LTDA; 00.370.927/0001-13;ETANOL;02/06/2025;4,29;VIBRA
SE;SP;SAO PAULO;AUTO POSTO MALAGA LTDA; 01.195.823/0001-82;GASOLINA;02/06/2025;5,99;VIBRA
SE;SP;SAO PAULO;AUTO POSTO MALAGA LTDA; 01.195.823/0001-82;ETANOL;02/06/2025;4,09;VIBRA
SE;SP;SAO PAULO;AUTO POSTO SANTA CLARA DE ASSIS LTDA; 00.144.051/0001-97;GASOLINA;02/06/2025;5,99;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO SANTA CLARA DE ASSIS LTDA; 00.144.051/0001-97;DIESEL S10;02/06/2025;6,19;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO SANTA CLARA DE ASSIS LTDA; 00.144.051/0001-97;ETANOL;02/06/2025;3,89;RAIZEN
SE;SP;SAO PAULO;SHEILA AUTO POSTO LTDA; 04.398.605/0001-33;GASOLINA;02/06/2025;6,09;IPIRANGA
SE;SP;SAO PAULO;SHEILA AUTO POSTO LTDA; 04.398.605/0001-33;DIESEL S10;02/06/2025;6,49;IPIRANGA
SE;SP;SAO PAULO;SHEILA AUTO POSTO LTDA; 04.398.605/0001-33;ETANOL;02/06/2025;4,19;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO N.G. LTDA; 03.596.197/0001-61;GASOLINA;02/06/2025;6,29;VIBRA
SE;SP;SAO PAULO;AUTO POSTO N.G. LTDA; 03.596.197/0001-61;ETANOL;02/06/2025;4,09;VIBRA
SE;SP;SAO PAULO;C. F. C. AUTO POSTO LTDA; 01.860.307/0001-25;GASOLINA;02/06/2025;6,29;RAIZEN
SE;SP;SAO PAULO;C. F. C. AUTO POSTO LTDA; 01.860.307/0001-25;DIESEL S10;02/06/2025;6,39;RAIZEN
SE;SP;SAO PAULO;C. F. C. AUTO POSTO LTDA; 01.860.307/0001-25;ETANOL;02/06/2025;4,29;RAIZEN
SE;SP;SAO PAULO;AUTO POSTO CIDADE VARGAS LTDA; 00.170.487/0001-50;GASOLINA;02/06/2025;5,99;VIBRA
SE;SP;SAO PAULO;AUTO POSTO CIDADE VARGAS LTDA; 00.170.487/0001-50;DIESEL S10;02/06/2025;5,89;VIBRA
SE;SP;SAO PAULO;AUTO POSTO CIDADE VARGAS LTDA; 00.170.487/0001-50;ETANOL;02/06/2025;3,99;VIBRA
SE;SP;SAO PAULO;MILENA ELOISA VILLAVERDE POSTO DE COMBUSTIVEISLTDA; 00.017.512/0001-60;GASOLINA;02/06/2025;5,79;BRANCA
SE;SP;SAO PAULO;MILENA ELOISA VILLAVERDE POSTO DE COMBUSTIVEISLTDA; 00.017.512/0001-60;ETANOL;02/06/2025;3,69;BRANCA
SE;SP;SAO PAULO;AUTO POSTO SILGUEKRON LTDA; 03.020.570/0001-31;GASOLINA;02/06/2025;6,29;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO SILGUEKRON LTDA; 03.020.570/0001-31;DIESEL S10;02/06/2025;6,19;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO SILGUEKRON LTDA; 03.020.570/0001-31;ETANOL;02/06/2025;4,29;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO ÁGUIA FORTE LTDA; 02.635.047/0001-57;GASOLINA;02/06/2025;6,49;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO ÁGUIA FORTE LTDA; 02.635.047/0001-57;DIESEL S10;02/06/2025;6,69;IPIRANGA
SE;SP;SAO PAULO;AUTO POSTO ÁGUIA FORTE LTDA; 02.635.047/0001-57;ETANOL;02/06/2025;4,49;IPIRANGA
